article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E156,V9,decide,V13,driving,simultaneous,373~379,decide,VBP,561~568,driving,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E157,V9,decide,V14,expect,vague,373~379,decide,VBP,585~591,expect,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E158,V9,decide,V15,having,vague,373~379,decide,VBP,608~614,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E159,V9,decide,V16,is,vague,373~379,decide,VBP,642~644,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E160,V9,decide,V17,said,vague,373~379,decide,VBP,674~678,said,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E161,V9,decide,V18,reduce,vague,373~379,decide,VBP,707~713,reduce,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E162,V9,decide,V19,is,vague,373~379,decide,VBP,735~737,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E163,V9,decide,V20,limit,vague,373~379,decide,VBP,779~784,limit,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E164,V9,decide,V21,make,vague,373~379,decide,VBP,823~827,make,VBP
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E165,V10,use,V11,reducing,before,383~386,use,VB,438~446,reducing,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E166,V10,use,V12,organized,after,383~386,use,VB,518~527,organized,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E167,V10,use,V13,driving,simultaneous,383~386,use,VB,561~568,driving,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E168,V10,use,V14,expect,vague,383~386,use,VB,585~591,expect,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E169,V10,use,V15,having,vague,383~386,use,VB,608~614,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E170,V10,use,V16,is,vague,383~386,use,VB,642~644,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E171,V10,use,V17,said,vague,383~386,use,VB,674~678,said,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E172,V10,use,V18,reduce,vague,383~386,use,VB,707~713,reduce,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E173,V10,use,V19,is,vague,383~386,use,VB,735~737,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E174,V10,use,V20,limit,vague,383~386,use,VB,779~784,limit,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E175,V10,use,V21,make,vague,383~386,use,VB,823~827,make,VBP
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E176,V11,reducing,V12,organized,after,438~446,reducing,VBG,518~527,organized,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E177,V11,reducing,V13,driving,simultaneous,438~446,reducing,VBG,561~568,driving,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E178,V11,reducing,V14,expect,vague,438~446,reducing,VBG,585~591,expect,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E179,V11,reducing,V15,having,vague,438~446,reducing,VBG,608~614,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E180,V11,reducing,V16,is,vague,438~446,reducing,VBG,642~644,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E181,V11,reducing,V17,said,vague,438~446,reducing,VBG,674~678,said,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E182,V11,reducing,V18,reduce,vague,438~446,reducing,VBG,707~713,reduce,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E183,V11,reducing,V19,is,vague,438~446,reducing,VBG,735~737,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E184,V11,reducing,V20,limit,vague,438~446,reducing,VBG,779~784,limit,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E185,V11,reducing,V21,make,vague,438~446,reducing,VBG,823~827,make,VBP
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E186,V12,organized,V13,driving,before,518~527,organized,VBN,561~568,driving,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E187,V12,organized,V14,expect,vague,518~527,organized,VBN,585~591,expect,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E188,V12,organized,V15,having,vague,518~527,organized,VBN,608~614,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E189,V12,organized,V16,is,vague,518~527,organized,VBN,642~644,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E190,V12,organized,V17,said,vague,518~527,organized,VBN,674~678,said,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E191,V12,organized,V18,reduce,vague,518~527,organized,VBN,707~713,reduce,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E192,V12,organized,V19,is,vague,518~527,organized,VBN,735~737,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E193,V12,organized,V20,limit,vague,518~527,organized,VBN,779~784,limit,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Carmi/YFLNYT_013,P_0011.xml,"If you’re at home staring at your computer without the prying eyes of your co-workers, you may be tempted to shop online a bit more. Or maybe you’ll avoid the supermarket or mass transit by ordering your groceries. A bump in online shopping might be bad for your wallet, but it could be good for the planet, Dr. Nicholas said. She cited research suggesting that people who decide to use online ordering and package delivery could well be reducing their effect on climate change, thanks to the benefits of logistically organized, centralized delivery routes and driving less.  “I would expect in general that having fewer vehicles on the road is better for the climate,” she said. (While online shopping can reduce greenhouse gases, it is most effective when you order in bulk to limit the number of trips delivery vehicles make to your home.)
",E194,V12,organized,V21,make,vague,518~527,organized,VBN,823~827,make,VBP
