POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBD,VBG,PRP,",",IN,RP,8,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,PRP,",",NN,IN,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,",",IN,NNS,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,",",PRP,IN,22,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,",",PRP,",",31,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,",",PRP,.,35,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBP,PRP,",",PRP,JJ,39,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,",",TO,TO,43,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,",",WP,JJR,52,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,",",VBD,TO,70,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,",",TO,DT,72,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",DT,IN,RP,6,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,",",DT,NN,IN,11,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",DT,IN,NNS,13,0,0.0,0.0,0.0,1,0,vague
VBG,VBP,",",DT,PRP,IN,20,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",DT,PRP,",",29,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",DT,PRP,.,33,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBP,",",DT,PRP,JJ,37,0,0.0,0.0,0.0,0,0,vague
VBG,VB,",",DT,TO,TO,41,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",DT,WP,JJR,50,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",DT,VBD,TO,68,0,0.0,0.0,0.0,0,0,vague
VBG,VB,",",DT,TO,DT,70,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,IN,RP,NN,IN,5,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,IN,RP,IN,NNS,7,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBP,IN,RP,PRP,IN,14,0,0.0,0.0,0.0,1,0,vague
VBG,VBP,IN,RP,PRP,",",23,0,0.0,0.0,0.0,0,0,after
VBG,VBD,IN,RP,PRP,.,27,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,RP,PRP,JJ,31,0,0.0,0.0,0.0,0,0,after
VBG,VB,IN,RP,TO,TO,35,0,0.0,0.0,0.0,0,0,after
VBG,VBP,IN,RP,WP,JJR,44,0,0.0,0.0,0.0,0,0,after
VBG,VBG,IN,RP,VBD,TO,62,0,0.0,0.0,0.0,0,0,before
VBG,VB,IN,RP,TO,DT,64,0,0.0,0.0,0.0,0,0,before
VBN,VBG,NN,IN,IN,NNS,2,0,0.0,0.0,0.0,1,0,simultaneous
VBN,VBP,NN,IN,PRP,IN,9,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBP,NN,IN,PRP,",",18,0,0.0,0.0,0.0,0,0,after
VBN,VBD,NN,IN,PRP,.,22,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,NN,IN,PRP,JJ,26,0,0.0,0.0,0.0,1,0,vague
VBN,VB,NN,IN,TO,TO,30,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,NN,IN,WP,JJR,39,0,0.0,0.0,0.0,1,0,vague
VBN,VBG,NN,IN,VBD,TO,57,0,0.0,0.0,0.0,0,0,vague
VBN,VB,NN,IN,TO,DT,59,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,NNS,PRP,IN,7,0,0.0,0.0,0.0,0,0,after
VBG,VBP,IN,NNS,PRP,",",16,0,0.0,0.0,0.0,0,0,after
VBG,VBD,IN,NNS,PRP,.,20,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,NNS,PRP,JJ,24,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VB,IN,NNS,TO,TO,28,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBP,IN,NNS,WP,JJR,37,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBG,IN,NNS,VBD,TO,55,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VB,IN,NNS,TO,DT,57,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBP,PRP,IN,PRP,",",9,0,0.0,0.0,0.0,0,0,after
VBP,VBD,PRP,IN,PRP,.,13,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,IN,PRP,JJ,17,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VB,PRP,IN,TO,TO,21,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBP,PRP,IN,WP,JJR,30,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,PRP,IN,VBD,TO,48,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VB,PRP,IN,TO,DT,50,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBD,PRP,",",PRP,.,4,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,",",PRP,JJ,8,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,",",TO,TO,12,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,",",WP,JJR,21,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,",",VBD,TO,39,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,",",TO,DT,41,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,.,PRP,JJ,4,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,.,TO,TO,8,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,.,WP,JJR,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,.,VBD,TO,35,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,.,TO,DT,37,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,JJ,TO,TO,4,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VBP,PRP,JJ,WP,JJR,13,0,0.0,0.0,0.0,1,1,simultaneous
VBP,VBG,PRP,JJ,VBD,TO,31,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VB,PRP,JJ,TO,DT,33,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBP,TO,TO,WP,JJR,9,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBG,TO,TO,VBD,TO,27,0,0.0,0.0,0.0,1,0,simultaneous
VB,VB,TO,TO,TO,DT,29,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,WP,JJR,VBD,TO,18,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VB,WP,JJR,TO,DT,20,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,VBD,TO,TO,DT,2,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,IN,NN,RB,IN,4,1,0.0,0.0,0.0,0,0,after
VBG,VBP,IN,NN,PRP,",",8,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,NN,NNP,.,12,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,NN,NNPS,IN,21,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,NN,",",RP,33,1,0.0,0.0,0.0,0,0,before
VBG,VBZ,IN,NN,RB,VBG,38,1,0.0,0.0,0.0,0,0,before
VBG,VBG,IN,NN,VBZ,RB,39,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,NN,NNPS,IN,49,1,0.0,0.0,0.0,0,0,simultaneous
VBG,VBP,IN,NN,WP,NN,58,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,NN,",",DT,62,1,0.0,0.0,0.0,0,0,simultaneous
VBG,VBN,IN,NN,VBZ,JJ,85,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,NN,NNP,",",92,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,NN,PRP,IN,96,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,NN,VBZ,IN,103,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,NN,NN,EX,117,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,NN,NNP,DT,120,1,0.0,0.0,0.0,0,0,vague
VB,VBP,RB,IN,PRP,",",4,0,0.0,0.0,0.0,0,0,before
VB,VBD,RB,IN,NNP,.,8,0,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,IN,NNPS,IN,17,0,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,IN,",",RP,29,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,RB,IN,RB,VBG,34,0,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,IN,VBZ,RB,35,0,0.0,0.0,0.0,0,0,vague
VB,VBP,RB,IN,NNPS,IN,45,0,0.0,0.0,0.0,0,0,after
VB,VBP,RB,IN,WP,NN,54,0,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,IN,",",DT,58,0,0.0,0.0,0.0,0,0,vague
VB,VBN,RB,IN,VBZ,JJ,81,0,0.0,0.0,0.0,0,0,vague
VB,VBD,RB,IN,NNP,",",88,0,0.0,0.0,0.0,0,0,vague
VB,VBP,RB,IN,PRP,IN,92,0,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,IN,VBZ,IN,99,0,0.0,0.0,0.0,0,0,vague
VB,VBP,RB,IN,NN,EX,113,0,0.0,0.0,0.0,1,0,vague
VB,VBD,RB,IN,NNP,DT,116,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,",",NNP,.,4,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,",",NNPS,IN,13,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VBG,PRP,",",",",RP,25,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBZ,PRP,",",RB,VBG,30,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,",",VBZ,RB,31,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,",",NNPS,IN,41,0,0.0,0.0,0.0,1,1,vague
VBP,VBP,PRP,",",WP,NN,50,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,",",",",DT,54,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,PRP,",",VBZ,JJ,77,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,",",NNP,",",84,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,",",PRP,IN,88,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,",",VBZ,IN,95,0,0.0,0.0,0.0,1,0,vague
VBP,VBP,PRP,",",NN,EX,109,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,",",NNP,DT,112,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,NNPS,IN,9,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,",",RP,21,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,.,RB,VBG,26,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,VBZ,RB,27,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,.,NNPS,IN,37,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,.,WP,NN,46,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,",",DT,50,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,.,VBZ,JJ,73,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,.,NNP,",",80,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBP,NNP,.,PRP,IN,84,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,VBZ,IN,91,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,.,NN,EX,105,0,0.0,0.0,0.0,1,0,simultaneous
VBD,VBD,NNP,.,NNP,DT,108,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,NNPS,IN,",",RP,12,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,NNPS,IN,RB,VBG,17,0,0.0,0.0,0.0,0,0,before
VBG,VBG,NNPS,IN,VBZ,RB,18,0,0.0,0.0,0.0,0,0,before
VBG,VBP,NNPS,IN,NNPS,IN,28,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBP,NNPS,IN,WP,NN,37,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,NNPS,IN,",",DT,41,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,NNPS,IN,VBZ,JJ,64,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,NNPS,IN,NNP,",",71,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,NNPS,IN,PRP,IN,75,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,NNPS,IN,VBZ,IN,82,0,0.0,0.0,0.0,1,0,vague
VBG,VBP,NNPS,IN,NN,EX,96,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,NNPS,IN,NNP,DT,99,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,",",RP,RB,VBG,5,0,0.0,0.0,0.0,0,0,before
VBG,VBG,",",RP,VBZ,RB,6,0,0.0,0.0,0.0,0,0,before
VBG,VBP,",",RP,NNPS,IN,16,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",RP,WP,NN,25,0,0.0,0.0,0.0,0,0,after
VBG,VBG,",",RP,",",DT,29,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBN,",",RP,VBZ,JJ,52,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",RP,NNP,",",59,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",RP,PRP,IN,63,0,0.0,0.0,0.0,0,0,after
VBG,VBG,",",RP,VBZ,IN,70,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBP,",",RP,NN,EX,84,0,0.0,0.0,0.0,0,0,after
VBG,VBD,",",RP,NNP,DT,87,0,0.0,0.0,0.0,0,0,after
VBZ,VBG,RB,VBG,VBZ,RB,1,0,0.0,0.0,0.0,0,0,vague
VBZ,VBP,RB,VBG,NNPS,IN,11,0,0.0,0.0,0.0,0,0,vague
VBZ,VBP,RB,VBG,WP,NN,20,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,RB,VBG,",",DT,24,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,RB,VBG,VBZ,JJ,47,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,RB,VBG,NNP,",",54,0,0.0,0.0,0.0,0,0,vague
VBZ,VBP,RB,VBG,PRP,IN,58,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,RB,VBG,VBZ,IN,65,0,0.0,0.0,0.0,0,0,vague
VBZ,VBP,RB,VBG,NN,EX,79,0,0.0,0.0,0.0,1,0,vague
VBZ,VBD,RB,VBG,NNP,DT,82,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,VBZ,RB,NNPS,IN,10,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,VBZ,RB,WP,NN,19,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,VBZ,RB,",",DT,23,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBN,VBZ,RB,VBZ,JJ,46,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBZ,RB,NNP,",",53,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,VBZ,RB,PRP,IN,57,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,VBZ,RB,VBZ,IN,64,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBP,VBZ,RB,NN,EX,78,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBZ,RB,NNP,DT,81,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNPS,IN,WP,NN,9,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNPS,IN,",",DT,13,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,NNPS,IN,VBZ,JJ,36,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,NNPS,IN,NNP,",",43,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNPS,IN,PRP,IN,47,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNPS,IN,VBZ,IN,54,0,0.0,0.0,0.0,1,0,vague
VBP,VBP,NNPS,IN,NN,EX,68,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,NNPS,IN,NNP,DT,71,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,WP,NN,",",DT,4,0,0.0,0.0,0.0,0,0,before
VBP,VBN,WP,NN,VBZ,JJ,27,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,WP,NN,NNP,",",34,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,WP,NN,PRP,IN,38,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,WP,NN,VBZ,IN,45,0,0.0,0.0,0.0,1,0,before
VBP,VBP,WP,NN,NN,EX,59,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,WP,NN,NNP,DT,62,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,",",DT,VBZ,JJ,23,0,0.0,0.0,0.0,1,0,vague
VBG,VBD,",",DT,NNP,",",30,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",DT,PRP,IN,34,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",DT,VBZ,IN,41,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",DT,NN,EX,55,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",DT,NNP,DT,58,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,JJ,NNP,",",7,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,VBZ,JJ,PRP,IN,11,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,VBZ,JJ,VBZ,IN,18,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,VBZ,JJ,NN,EX,32,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,JJ,NNP,DT,35,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,",",PRP,IN,4,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,NNP,",",VBZ,IN,11,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,NNP,",",NN,EX,25,0,0.0,0.0,0.0,1,0,simultaneous
VBD,VBD,NNP,",",NNP,DT,28,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,PRP,IN,VBZ,IN,7,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBP,PRP,IN,NN,EX,21,0,0.0,0.0,0.0,0,0,before
VBP,VBD,PRP,IN,NNP,DT,24,0,0.0,0.0,0.0,0,0,before
VBG,VBP,VBZ,IN,NN,EX,14,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBZ,IN,NNP,DT,17,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBD,NN,EX,NNP,DT,3,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBP,NN,",",NNS,27,0,0.0,1.0,0.0,0,0,before
VBN,VBN,VBP,NN,NNS,IN,29,0,0.0,1.0,0.0,0,0,vague
VBN,VBP,VBP,NN,NNS,JJ,32,0,0.0,1.0,0.0,1,0,vague
VBN,VB,VBP,NN,TO,.,35,0,0.0,1.0,0.0,0,0,vague
VBN,VBZ,VBP,NN,NN,JJ,43,0,0.0,1.0,0.0,0,0,vague
VBN,VBZ,VBP,NN,NN,TO,49,0,0.0,1.0,0.0,1,0,vague
VBN,VB,VBP,NN,TO,PRP,51,0,0.0,1.0,0.0,0,0,vague
VBN,VBZ,VBP,NN,EX,DT,56,0,0.0,1.0,0.0,1,0,vague
VBD,VBN,",",NNS,NNS,IN,2,0,0.0,0.0,0.0,0,0,after
VBD,VBP,",",NNS,NNS,JJ,5,0,0.0,0.0,0.0,0,0,vague
VBD,VB,",",NNS,TO,.,8,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,",",NNS,NN,JJ,16,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,",",NNS,NN,TO,22,0,0.0,0.0,0.0,0,0,before
VBD,VB,",",NNS,TO,PRP,24,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,",",NNS,EX,DT,29,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,NNS,IN,NNS,JJ,3,0,0.0,0.0,0.0,0,0,vague
VBN,VB,NNS,IN,TO,.,6,0,0.0,0.0,0.0,0,0,before
VBN,VBZ,NNS,IN,NN,JJ,14,0,0.0,0.0,0.0,0,0,before
VBN,VBZ,NNS,IN,NN,TO,20,0,0.0,0.0,0.0,0,0,before
VBN,VB,NNS,IN,TO,PRP,22,0,0.0,0.0,0.0,0,0,before
VBN,VBZ,NNS,IN,EX,DT,27,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NNS,JJ,TO,.,3,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,NNS,JJ,NN,JJ,11,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,NNS,JJ,NN,TO,17,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NNS,JJ,TO,PRP,19,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,NNS,JJ,EX,DT,24,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBZ,TO,.,NN,JJ,8,0,0.0,0.0,0.0,0,0,after
VB,VBZ,TO,.,NN,TO,14,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,.,TO,PRP,16,0,0.0,0.0,0.0,0,0,after
VB,VBZ,TO,.,EX,DT,21,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,NN,JJ,NN,TO,6,0,0.0,0.0,0.0,1,0,before
VBZ,VB,NN,JJ,TO,PRP,8,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,NN,JJ,EX,DT,13,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,NN,TO,TO,PRP,2,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,NN,TO,EX,DT,7,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,TO,PRP,EX,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",IN,VBZ,",",14,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,",",IN,MD,JJ,17,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,",",IN,TO,PRP,27,1,0.0,0.0,0.0,1,0,simultaneous
VBD,VB,",",IN,MD,DT,39,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,",",IN,PRP,",",50,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,",",IN,PRP,PRP,54,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,",",IN,PRP,PRP,59,2,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,VBZ,",",MD,JJ,3,1,0.0,0.0,0.0,0,0,before
VBG,VB,VBZ,",",TO,PRP,13,1,0.0,0.0,0.0,0,0,before
VBG,VB,VBZ,",",MD,DT,25,2,0.0,0.0,0.0,1,0,before
VBG,VBP,VBZ,",",PRP,",",36,2,0.0,0.0,0.0,1,0,before
VBG,VBP,VBZ,",",PRP,PRP,40,2,0.0,0.0,0.0,1,0,before
VBG,VBP,VBZ,",",PRP,PRP,45,2,0.0,0.0,0.0,1,0,before
VB,VB,MD,JJ,TO,PRP,10,0,0.0,0.0,0.0,1,0,before
VB,VB,MD,JJ,MD,DT,22,1,0.0,0.0,0.0,0,0,after
VB,VBP,MD,JJ,PRP,",",33,1,0.0,0.0,0.0,0,0,after
VB,VBP,MD,JJ,PRP,PRP,37,1,0.0,0.0,0.0,0,0,after
VB,VBP,MD,JJ,PRP,PRP,42,1,0.0,0.0,0.0,0,0,after
VB,VB,TO,PRP,MD,DT,12,1,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP,PRP,",",23,1,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP,PRP,PRP,27,1,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP,PRP,PRP,32,1,0.0,0.0,0.0,0,0,after
VB,VBP,MD,DT,PRP,",",11,0,0.0,0.0,0.0,1,1,simultaneous
VB,VBP,MD,DT,PRP,PRP,15,0,0.0,0.0,0.0,1,1,simultaneous
VB,VBP,MD,DT,PRP,PRP,20,0,0.0,0.0,0.0,1,1,simultaneous
VBP,VBP,PRP,",",PRP,PRP,4,0,0.0,0.0,0.0,1,1,simultaneous
VBP,VBP,PRP,",",PRP,PRP,9,0,0.0,0.0,0.0,1,1,simultaneous
VBP,VBP,PRP,PRP,PRP,PRP,5,0,0.0,0.0,0.0,1,1,simultaneous
VBN,VBP,NNS,IN,NNS,IN,4,0,0.0,0.0,0.0,1,0,simultaneous
VBN,VBD,NNS,IN,",",NNP,9,0,0.0,0.0,0.0,0,0,vague
VBN,VB,NNS,IN,MD,VBG,31,1,0.0,0.0,0.0,0,0,simultaneous
VBN,VBG,NNS,IN,VB,IN,32,1,0.0,0.0,0.0,1,0,simultaneous
VBN,VBG,NNS,IN,",",IN,37,1,0.0,0.0,0.0,1,0,simultaneous
VBN,VBG,NNS,IN,CC,JJ,42,1,0.0,0.0,0.0,0,0,simultaneous
VBN,VBG,NNS,IN,NNS,TO,56,1,0.0,0.0,0.0,0,0,vague
VBN,VB,NNS,IN,TO,DT,58,1,0.0,0.0,0.0,0,0,vague
VBN,VBP,NNS,IN,NN,RB,61,1,0.0,0.0,0.0,0,0,vague
VBP,VBD,NNS,IN,",",NNP,5,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NNS,IN,MD,VBG,27,1,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,NNS,IN,VB,IN,28,1,0.0,0.0,0.0,1,0,simultaneous
VBP,VBG,NNS,IN,",",IN,33,1,0.0,0.0,0.0,1,0,simultaneous
VBP,VBG,NNS,IN,CC,JJ,38,1,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,NNS,IN,NNS,TO,52,1,0.0,0.0,0.0,0,0,vague
VBP,VB,NNS,IN,TO,DT,54,1,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNS,IN,NN,RB,57,1,0.0,0.0,0.0,1,0,vague
VBD,VB,",",NNP,MD,VBG,22,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",NNP,VB,IN,23,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",NNP,",",IN,28,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",NNP,CC,JJ,33,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",NNP,NNS,TO,47,1,0.0,0.0,0.0,0,0,before
VBD,VB,",",NNP,TO,DT,49,1,0.0,0.0,0.0,0,0,before
VBD,VBP,",",NNP,NN,RB,52,1,0.0,0.0,0.0,0,0,before
VB,VBG,MD,VBG,VB,IN,1,0,0.0,0.0,0.0,0,0,before
VB,VBG,MD,VBG,",",IN,6,0,0.0,0.0,0.0,0,0,before
VB,VBG,MD,VBG,CC,JJ,11,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBG,MD,VBG,NNS,TO,25,0,0.0,0.0,0.0,0,0,vague
VB,VB,MD,VBG,TO,DT,27,0,0.0,0.0,0.0,1,1,vague
VB,VBP,MD,VBG,NN,RB,30,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VB,IN,",",IN,5,0,0.0,0.0,0.0,1,1,vague
VBG,VBG,VB,IN,CC,JJ,10,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VB,IN,NNS,TO,24,0,0.0,0.0,0.0,0,0,vague
VBG,VB,VB,IN,TO,DT,26,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,VB,IN,NN,RB,29,0,0.0,0.0,0.0,0,0,vague
