POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBD,VBZ,NNP,CD,WDT,NNS,16,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNP,CD,VBN,IN,25,0,0.0,0.0,0.0,0,0,before
VBZ,VBN,WDT,NNS,VBN,IN,9,0,0.0,0.0,0.0,1,0,simultaneous
VBD,VBP,NNP,IN,PRP,NN,14,1,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,IN,TO,JJR,20,1,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,IN,PRP,.,28,1,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,IN,PRP,NN,50,2,0.0,0.0,0.0,0,0,after
VBD,VBN,NNP,IN,NN,IN,74,2,0.0,0.0,0.0,0,0,after
VB,VBP,MD,TO,PRP,NN,8,0,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,TO,NNS,TO,12,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,TO,TO,JJR,14,0,0.0,0.0,0.0,0,0,before
VB,VBD,MD,TO,PRP,.,22,0,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,TO,PRP,NN,44,1,0.0,0.0,0.0,0,0,after
VB,VBN,MD,TO,NN,IN,68,1,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP$,PRP,NN,6,0,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP$,NNS,TO,10,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,PRP$,TO,JJR,12,0,0.0,0.0,0.0,0,0,before
VB,VBP,TO,PRP$,PRP,NN,42,1,0.0,0.0,0.0,0,0,after
VB,VBG,TO,PRP$,NN,PRP,44,1,0.0,0.0,0.0,0,0,after
VB,VBN,TO,PRP$,NN,IN,66,1,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,NN,TO,JJR,6,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,NN,PRP,.,14,0,0.0,0.0,0.0,1,0,before
VBP,VBG,PRP,NN,NN,PRP,38,1,0.0,0.0,0.0,0,0,vague
VBP,VBN,PRP,NN,NN,IN,60,1,0.0,0.0,0.0,0,0,vague
VBP,VB,NNS,TO,TO,JJR,2,0,0.0,0.0,0.0,0,0,after
VBP,VBD,NNS,TO,PRP,.,10,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NNS,TO,MD,RBR,15,1,0.0,0.0,0.0,0,0,after
VB,VBD,TO,JJR,PRP,.,8,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,JJR,MD,RBR,13,1,0.0,0.0,0.0,1,0,before
VBD,VBP,PRP,.,PRP,NN,22,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,.,NN,PRP,24,1,0.0,0.0,0.0,0,0,after
VBD,VBN,PRP,.,NN,IN,46,1,0.0,0.0,0.0,0,0,after
VBP,VBG,PRP,NN,NN,PRP,2,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBN,NN,PRP,NN,IN,22,0,0.0,0.0,0.0,0,0,vague
